datetime,_CH4_dissolved_with_water_vapour_ppm_,_CH4_dissolved_with_water_vapour_nmol_L_,_CH4_dissolved_with_constant_dry_gas_flow_ppm_,_CH4_dissolved_with_constant_dry_gas_flow_nmol_L_,_C2H6_dissolved_ppm_,Delta_13_CH4_permille_,Depth_meter_,Hydrostatic_Pressure_Calibrated_bar_,_CH4_measured_ppm_,_H2O_measured__,_C13_measured_ppm_,_C2H6_measured_ppm_,Flow_Carrier_Gas_sccm_,Total_Flow_sccm_,Cavity_Pressure_mbar_,Cellule_Temperature_Degree_Celsius_,Hydrostatic_pressure_bar_,LShift,Error_Standard,Ringdown_Time_microSec_,Box_Temperature_Degree_Celsius_,Box_Pressure_mbar_,PWM_Cellule_Temperature,PWM_Cellule_Pressure,Laser_Temperature_Degree_Celsius_,Laser_Flux,Norm_Signal,Value_Max,_CH4_dissolved_with_water_vapour_ppm__RSD,_CH4_dissolved_with_water_vapour_nmol_L__RSD,Cavity_Pressure_mbar__FLAG,Cellule_Temperature_Degree_Celsius__FLAG,Depth_meter__FLAG,Flow_Carrier_Gas_sccm__FLAG,Total_Flow_sccm__FLAG,Error_Standard_FLAG,_C2H6_dissolved_ppm__FLAG,Delta_13_CH4_permille__FLAG,_CH4_dissolved_with_water_vapour_ppm__FLAG,_CH4_dissolved_with_water_vapour_nmol_L__FLAG,Dry_gas_Flow_sccm_,water_vapour,_CH4_dissolved_with_water_vapour_ppm_corrected_Tcell,_CH4_dissolved_with_water_vapour_nmol_L_corrected_Tcell,H20_measured,_H2O_measured_corrected_Tcell,Total_Flow_sccm_corrected_Tcell,Date,Time,Date_calibrated,Time_calibrated,is_downcast,Pres_ctd,Temp_ctd,Cond_ctd,Sal_ctd,O2%_ctd,O2ppm_ctd,pH_ctd,PAR_ctd,Chl(a)Phy-EthrinPhy-Cyanin_ctd,Depth_ctd,pot_temp_ctd,density_ctd,N2_ctd,mld_temp_ctd,mld_dens_ctd,Date_ctd,Time_ctd,is_downcast_ctd
2024-07-08 13:39:02.050,7.07199,7.8408215,82.569685,91.54618500000001,,378.49285000000003,0.429626,0.0432,1.63215,1.51064,1.5199500000000001,-0.02985,1.9999685,4.9999375,29.983620000000002,39.9754,0.027,-2.2693,0.01762,12.96525,27.12285,6.8462499999999995,33.3555,31.99,15.8969,54.879,1.87305,0.7305050000000001,4.390090843256333e-05,3.959620627914315e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9244380633750002,0.075530936625,7.073599352580168,7.073599352580168,0.015106399999999999,0.015115561979811079,4.939522125354811,2024/07/08,13:39:02,2024/07/08,13:39:18,True,0.117404255319149,4.025,16.395,16.493,98.7,11.57,,761.95935,0.0,0.1164363407542436,4.024995907644559,13.037820990022167,0.471482475993873,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:002.05,True
2024-07-08 13:39:03.050,7.1657845,7.9448105,83.635115,92.727375,,522.3251,0.429626,0.0432,1.6801,1.70407,1.3315,-0.00855,1.999417,4.998703,29.970360000000003,39.98395,0.027,-2.2558499999999997,0.017904999999999997,12.9511,27.12,4.32225,32.7,31.99,15.89505,54.879,1.87405,0.7306,4.480461087244931e-05,4.041130725441799e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9141046256310004,0.08518137436900002,7.166843992700107,7.166843992700107,0.017040700000000002,0.017047443746773496,4.930569069377774,2024/07/08,13:39:03,2024/07/08,13:39:19,True,0.249804255319149,2.67804,16.78424,17.63736,95.376,11.4884,7.44352,789.7548892,9.1056,0.24774471712974588,2.6780338357505697,14.000561684978457,-0.007431061258433356,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:003.03,True
2024-07-08 13:39:04.050,7.6489595,8.480502,89.22111,98.92062,,352.13475,0.429626,0.0432,1.80335,1.75842,1.3714,-0.0191,2.000279,4.9979195,29.99922,40.00045,0.027,-2.25455,0.01611,12.953,27.12,3.8987499999999997,32.6745,31.99,15.8961,54.879,1.875,0.73061,3.394630394670053e-05,3.061775111123966e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9097560086140004,0.08788449138600002,7.648919023477956,7.648919023477956,0.0175842,0.017584031461866528,4.927619040075867,2024/07/08,13:39:04,2024/07/08,13:39:20,True,0.41220425531914895,2.63096,16.7372,17.60896,94.164,11.3552,7.50088,817.2039756,3.0508,0.40880563141172266,2.6309500307085005,13.979666520739318,0.00045557292616018783,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:004.02,True
2024-07-08 13:39:05.050,7.071351,7.8401135,82.558805,91.53416,,527.2676299999999,0.43280845,0.04352,1.5941,1.82916,1.2294,-0.020450000000000003,1.99969,4.9999375,29.988305,39.97195,0.0272,-2.2855999999999996,0.016264999999999998,12.95275,27.1198,3.3808,32.198499999999996,31.99,15.89795,54.879,1.8750499999999999,0.73079,3.743504258209404e-05,3.376434859223627e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9087906665,0.0914568335,7.07318176225624,7.07318176225624,0.0182916,0.01830426815747848,4.926784934657479,2024/07/08,13:39:05,2024/07/08,13:39:21,True,0.5140709219858157,2.6341666666666663,16.6865,17.549333333333333,93.45,11.273333333333333,7.599666666666667,514.5129999999999,4.495,0.5098322813128686,2.6341542793125976,13.932235004907795,0.0008873632729625668,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:005.01,True
2024-07-08 13:39:06.050,7.555406,8.3767905,88.16942999999999,97.754715,,58.472319999999996,0.493275,0.0496,1.81655,1.8711200000000001,1.2748499999999998,-0.0103,1.999674,4.9988125000000005,30.057815,39.98975,0.031,-2.3156,0.015754999999999998,12.94635,27.1161,4.10635,32.3,31.99,15.8968,54.879,1.876,0.73061,3.2967983151320403e-05,2.9735315190638826e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9056046635,0.09353383650000001,7.55612131807546,7.55612131807546,0.0187112,0.018715942041310208,4.923994605541311,2024/07/08,13:39:06,2024/07/08,13:39:22,True,0.528604255319149,2.63332,16.76492,17.6396,93.372,11.2572,7.6790400000000005,570.5376180000001,3.0892,0.524245765024921,2.63330717105754,14.003901543319284,inf,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:005.98,True
2024-07-08 13:39:07.050,7.055247,7.822248500000001,82.37921,91.335015,,479.158,0.49009255,0.04928,1.66485,1.94853,1.2687,-0.01435,1.99937,4.9999685,29.971140000000002,39.985,0.0308,-2.30565,0.018625000000000003,12.912249999999998,27.118,4.2216000000000005,31.229,31.99,15.89315,54.8788,1.87605,0.73079,4.916790334000105e-05,4.434680166042854e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.903172540351,0.097425959649,7.056226051364626,7.056226051364626,0.0194853,0.01949251905443181,4.922035059405432,2024/07/08,13:39:07,2024/07/08,13:39:23,True,0.5507375886524822,2.6096666666666666,16.780666666666665,17.670666666666666,93.13333333333333,11.236666666666666,7.745,620.9354466666667,3.12,0.5461965740581007,2.609653387453221,14.029373786746227,inf,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:006.97,True
2024-07-08 13:39:08.050,6.479717,7.1841565,75.65201,83.876405,,897.5391999999999,0.43280845,0.04352,1.49225,1.71683,1.1891,0.0151,1.9994325000000002,4.9992765,30.01482,39.9848,0.0272,-2.2594000000000003,0.017135,12.86135,27.118,3.7750500000000002,32.522999999999996,31.99,15.8962,54.8752,1.87705,0.7306050000000001,4.5422030975945014e-05,4.0968193262459304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,2.914014946669,0.08582905333100001,6.48062507824529,6.48062507824529,0.017168299999999997,0.017174746826625353,4.930622193495625,2024/07/08,13:39:08,2024/07/08,13:39:24,True,0.5374042553191489,2.60136,16.812240000000003,17.71096,93.436,11.2736,7.80068,631.9361712,3.1468,0.5329731959580978,2.6013470399607743,14.061640448468347,inf,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:007.96,True
2024-07-08 13:39:09.050,4.806377,5.328895,56.07049,62.166095,,-316.79725,0.49009255,0.04928,1.8627,1.73995,0.87405,-0.0205,2.0006515,4.997469,30.002345,39.981100000000005,0.0308,-2.22915,0.015875,12.8893,27.118,4.10145,32.2,31.99,15.89995,54.8788,1.878,0.730645,5.243674764019438e-05,4.729512902701175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.9098640142799996,0.08695348572,4.8072174043358284,4.8072174043358284,0.017399500000000002,0.017407625014259312,4.9279231392942595,2024/07/08,13:39:09,2024/07/08,13:39:25,True,0.49907092198581565,2.604,16.903,17.813458333333333,93.5,11.27,7.847583333333334,607.10072,3.37125,0.49495597757875787,2.6039878485520638,14.142903115213667,0.0002459641246889792,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:008.94,True
2024-07-08 13:39:10.050,4.833473499999999,5.35893,56.379605,62.508810000000004,,-101.21109,0.429626,0.0432,1.60215,1.6643799999999997,0.99725,-0.0112,2.0012030000000003,4.9970045,30.044555000000003,39.982499999999995,0.027,-2.2325000000000004,0.015470000000000001,12.93315,27.117849999999997,4.1114,32.226,31.99,15.89875,54.8752,1.87805,0.7296,4.9520587245419854e-05,4.4664969610646017e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.912632323859,0.08316917614099999,4.834256763943378,4.834256763943378,0.0166438,0.016650997767084313,4.930486321626085,2024/07/08,13:39:10,2024/07/08,13:39:26,True,0.5282375886524823,2.6029166666666668,16.984208333333335,17.908,93.44583333333334,11.254583333333333,7.883333333333333,600.5652404166667,3.36375,0.5238821226313063,2.602903708628686,14.217979410541767,0.006528317070462008,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:010.16,True
2024-07-08 13:39:11.050,5.7322805,6.3554505,66.944735,74.222655,,-43.37671,0.429626,0.0432,1.80445,1.6929299999999998,1.1527999999999998,-0.014849999999999999,2.00031,4.999385999999999,29.99922,39.97325,0.027,-2.24555,0.016825,12.93675,27.1149,3.43675,32.72,31.99,15.89425,54.879,1.8790499999999999,0.7296,5.4503672786841276e-05,4.915943160524827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,2.914439887507,0.084636112493,5.733666533278374,5.733666533278374,0.016929299999999998,0.016940485749068777,4.931690373256069,2024/07/08,13:39:11,2024/07/08,13:39:27,True,0.5514042553191489,2.6006,17.0476,17.9818,92.98,11.198,7.9116,568.072034,3.8819999999999997,0.5468577422406143,2.600586403724736,14.276636726233528,0.00247994824030292,0.1263538947998359,0.1263538947998359,08-07-2024,13:39:011.15,True
