Date	Time	Date calibrated	Time calibrated	[CH4] dissolved with water vapour (ppm)	[CH4] dissolved with water vapour (nmol/L)	[CH4] dissolved with constant dry gas flow (ppm)	[CH4] dissolved with constant dry gas flow (nmol/L)	[C2H6] dissolved (ppm)	Delta 13 CH4 (per-mille)	Depth (meter)	Hydrostatic Pressure Calibrated (bar)	[CH4] measured (ppm)	[H2O] measured (%)	[C13] measured (ppm)	[C2H6] measured (ppm)	Flow Carrier Gas (sccm)	Total Flow (sccm)	Cavity Pressure (mbar)	Cellule Temperature (Degree Celsius)	Hydrostatic pressure (bar)	LShift	Error Standard	Ringdown Time (microSec)	Box Temperature (Degree Celsius)	Box Pressure (mbar)	PWM Cellule Temperature	PWM Cellule Pressure	Laser Temperature (Degree Celsius)	Laser Flux	Norm Signal	Value Max
2024/07/04	15:39:44	2024/07/04	15:40:00	6.0867	6.74841	71.5479	79.3262	-0.0428815	407.767	0.30233	0.0304	1.607	0.680	0.467	0.028	2	5.00063	29.9688	39.966	0.019	3.441	0.0157	13.116	30.926	4.465	20.680	31.990	15.898	54.887	1.783	0.6997
2024/07/04	15:39:45	2024/07/04	15:40:01	5.96118	6.60924	70.0544	77.6703	0.00476494	389.316	0.30233	0.0304	1.578	1.145	0.791	-0.031	2.00031	4.99969	30	39.968	0.019	3.422	0.0140	13.116	30.928	3.855	20.690	31.990	15.896	54.887	1.783	0.6997
2024/07/04	15:39:46	2024/07/04	15:40:02	6.68061	7.40689	78.5181	87.0541	0.0619371	175.023	0.238681	0.024	1.633	1.545	1.053	0.003	2	4.99969	30.0156	39.952	0.015	3.443	0.0147	13.109	30.930	3.928	20.690	31.990	15.898	54.887	1.783	0.7005
2024/07/04	15:39:47	2024/07/04	15:40:03	7.03328	7.7979	82.6695	91.6569	-0.114344	-234.359	0.238681	0.024	1.472	1.519	0.748	0.021	2	5	29.9844	39.957	0.015	3.437	0.0149	13.116	30.933	3.611	20.700	31.990	15.898	54.891	1.782	0.7004
2024/07/04	15:39:48	2024/07/04	15:40:04	6.28345	6.96655	73.9003	81.9343	0.100003	86.9306	0.238681	0.024	1.595	1.255	1.333	0.012	2	5.00063	29.9844	39.962	0.015	3.432	0.0152	13.116	30.933	3.294	20.880	31.990	15.898	54.891	1.782	0.7008
2024/07/04	15:39:49	2024/07/04	15:40:05	6.26154	6.94226	73.6233	81.6272	-0.0904915	-45.4768	0.238681	0.024	1.559	1.443	0.623	-0.038	2.00062	5	30	39.945	0.015	3.466	0.0160	13.143	30.933	4.075	20.880	31.990	15.898	54.887	1.782	0.7004
2024/07/04	15:39:50	2024/07/04	15:40:06	6.01388	6.66768	70.7511	78.4427	0.109488	-147.846	0.30233	0.0304	1.825	1.215	0.726	-0.006	2	5.00031	30.0156	39.952	0.019	3.423	0.0168	13.131	30.935	4.270	20.720	31.990	15.899	54.887	1.782	0.7000
2024/07/04	15:39:51	2024/07/04	15:40:07	5.76064	6.38691	67.7333	75.0969	-0.161913	-298.028	0.238681	0.024	1.625	1.610	1.003	-0.012	2	4.99937	30	39.949	0.015	3.494	0.0121	13.143	30.931	3.465	20.720	31.990	15.897	54.891	1.781	0.7005
2024/07/04	15:39:52	2024/07/04	15:40:08	6.61037	7.32901	77.733	86.1836	-0.0476221	-348.844	0.238681	0.024	1.617	1.072	1.044	0.014	1.99969	5	30.0156	39.918	0.015	3.402	0.0158	13.139	30.937	11.297	20.900	31.990	15.898	54.887	1.781	0.7008
2024/07/04	15:39:53	2024/07/04	15:40:09	5.75533	6.38101	67.7029	75.0632	0.157116	225.032	0.30233	0.0304	1.645	0.735	0.664	-0.011	2	5.00063	29.9844	39.957	0.019	3.396	0.3181	13.139	30.938	3.684	21.260	31.990	15.897	54.887	1.780	0.7008
2024/07/04	15:39:54	2024/07/04	15:40:10	6.09769	6.76059	71.7114	79.5074	-0.0571336	175.467	0.30233	0.0304	1.605	1.299	0.577	-0.013	1.99969	4.99937	30.0313	39.949	0.019	3.430	0.0164	13.155	30.938	3.904	21.440	31.990	15.899	54.887	1.780	0.7008
2024/07/04	15:39:55	2024/07/04	15:40:11	6.98895	7.74875	82.2216	91.1602	0.014282	-93.5493	0.30233	0.0304	1.565	1.253	1.209	0.032	2	5.00063	30	39.969	0.019	3.456	0.0134	13.164	30.938	3.758	21.440	31.990	15.897	54.891	1.779	0.7003
2024/07/04	15:39:56	2024/07/04	15:40:12	7.14693	7.9239	84.061	93.1997	-0.114275	-29.4428	0.30233	0.0304	1.691	0.600	0.679	0.025	2	5.00031	30	39.944	0.019	3.397	0.0145	13.164	30.937	4.099	21.100	31.990	15.896	54.887	1.779	0.6997
2024/07/04	15:39:57	2024/07/04	15:40:13	6.86214	7.60815	80.6805	89.4516	0.0523895	-173.94	0.30233	0.0304	1.709	1.310	0.828	0.003	2	4.99969	29.9844	39.964	0.019	3.314	0.0138	13.161	30.937	4.270	21.110	31.990	15.897	54.891	1.779	0.7003
2024/07/04	15:39:58	2024/07/04	15:40:14	6.59138	7.30795	77.4993	85.9245	0.0857259	39.5177	0.30233	0.0304	1.737	1.601	0.792	0.009	2	4.99969	29.9531	39.957	0.019	3.444	0.0121	13.181	30.933	3.489	20.940	31.990	15.896	54.891	1.778	0.7008
2024/07/04	15:39:59	2024/07/04	15:40:15	6.65422	7.37763	78.2435	86.7497	-0.0428627	322.651	0.238681	0.024	1.600	1.283	1.030	-0.001	2	5	30.0156	39.961	0.015	3.369	0.0130	13.202	30.935	3.562	20.610	31.990	15.900	54.891	1.778	0.7014
2024/07/04	15:40:00	2024/07/04	15:40:16	6.41081	7.10775	75.3637	83.5568	0.0714501	298.174	0.30233	0.0304	1.548	0.977	1.121	-0.009	2	4.99969	30	39.952	0.019	3.452	0.0142	13.222	30.935	3.880	21.130	31.990	15.898	54.887	1.778	0.7010
2024/07/04	15:40:01	2024/07/04	15:40:17	6.03316	6.68904	70.9524	78.6659	-0.0952407	260.538	0.30233	0.0304	1.516	0.969	1.082	0.001	1.99969	5.00031	30.0469	39.954	0.019	3.431	0.0143	13.161	30.935	3.099	21.130	31.990	15.896	54.891	1.778	0.7011
2024/07/04	15:40:02	2024/07/04	15:40:18	6.18286	6.85503	72.6851	80.587	-0.0523927	-236.699	0.238681	0.024	1.699	1.201	0.999	0.013	2	4.99937	30.0156	39.944	0.015	3.407	0.0114	13.155	30.938	4.026	20.620	31.990	15.897	54.887	1.777	0.7011
2024/07/04	15:40:03	2024/07/04	15:40:19	6.74578	7.47914	79.2928	87.9131	0.0333449	19.5713	0.30233	0.0304	1.789	1.288	0.617	-0.024	2	4.99937	29.9844	39.961	0.019	3.414	0.0153	13.161	30.942	3.831	20.800	31.990	15.899	54.887	1.778	0.7016
2024/07/04	15:40:04	2024/07/04	15:40:20	6.53544	7.24594	76.8533	85.2083	0.0523866	-349.033	0.30233	0.0304	1.599	0.520	0.856	0.021	2	5.00031	30.0156	39.959	0.019	3.397	0.0146	13.161	30.942	4.124	20.640	31.990	15.898	54.887	1.778	0.7011
2024/07/04	15:40:05	2024/07/04	15:40:21	6.23892	6.91718	73.3507	81.325	0.0428682	127.948	0.30233	0.0304	1.593	0.893	0.728	-0.019	2.00031	5	30.0156	39.945	0.019	3.387	0.0150	13.186	30.940	4.124	20.820	31.990	15.898	54.887	1.777	0.7006
2024/07/04	15:40:06	2024/07/04	15:40:22	5.97485	6.6244	70.2406	77.8767	0	163.664	0.30233	0.0304	1.531	0.732	0.604	0.023	2.00062	4.99969	29.9688	39.962	0.019	3.436	0.0114	13.214	30.940	4.441	20.820	31.990	15.899	54.887	1.777	0.6999
2024/07/04	15:40:07	2024/07/04	15:40:23	6.44931	7.15045	75.8187	84.0613	0.0523951	325.549	0.238681	0.024	1.466	1.689	0.448	-0.034	2.00031	4.99969	29.9375	39.964	0.015	3.417	0.0187	13.246	30.938	4.124	20.820	31.990	15.898	54.887	1.777	0.6997
2024/07/04	15:40:08	2024/07/04	15:40:24	6.84681	7.59115	80.5019	89.2536	0.0619213	-123.195	0.30233	0.0304	1.682	1.606	0.462	-0.010	2	5.00031	30	39.950	0.019	3.470	0.0148	13.214	30.940	3.831	20.830	31.990	15.897	54.891	1.776	0.7001
2024/07/04	15:40:09	2024/07/04	15:40:25	6.88304	7.63132	80.8996	89.6945	-0.0238197	-154.584	0.30233	0.0304	1.465	0.682	0.902	0.033	2	4.99937	30.0313	39.966	0.019	3.434	0.0127	13.186	30.942	4.099	21.010	31.990	15.898	54.887	1.775	0.7002
2024/07/04	15:40:10	2024/07/04	15:40:26	7.21012	7.99396	84.7584	93.9728	-0.0285824	120.132	0.30233	0.0304	1.552	1.065	0.913	-0.012	2	5	30	39.957	0.019	3.370	0.0153	13.214	30.942	3.270	20.500	31.990	15.898	54.887	1.775	0.7005
2024/07/04	15:40:11	2024/07/04	15:40:27	6.99566	7.75619	82.1986	91.1347	-0.0667154	-120.586	0.238681	0.024	1.779	1.123	0.761	0.003	2.00031	4.99937	30.0156	39.956	0.015	3.439	0.0119	13.112	30.944	3.684	20.850	31.990	15.898	54.891	1.774	0.7005
2024/07/04	15:40:12	2024/07/04	15:40:28	7.2843	8.07621	85.5742	94.8773	-0.0953195	249.664	0.30233	0.0304	1.819	1.469	0.849	-0.024	2.00031	4.99906	30.0156	39.961	0.019	3.413	0.0124	13.214	30.944	3.758	20.850	31.990	15.897	54.887	1.774	0.7003
2024/07/04	15:40:13	2024/07/04	15:40:29	6.98986	7.74976	82.1521	91.0832	-0.123883	-90.5712	0.238681	0.024	1.746	1.599	0.665	0.011	1.99969	5	30.0469	39.957	0.015	3.404	0.0171	13.113	30.945	3.880	21.030	31.990	15.897	54.891	1.773	0.7003
2024/07/04	15:40:14	2024/07/04	15:40:30	7.18624	7.96749	84.4349	93.6141	0.0714923	147.789	0.30233	0.0304	1.677	1.126	0.848	0.018	2.00031	5	29.9844	39.947	0.019	3.462	0.0170	13.084	30.945	13.810	20.870	31.990	15.898	54.891	1.773	0.7008
2024/07/04	15:40:15	2024/07/04	15:40:31	6.17008	6.84086	72.5105	80.3934	0.114371	-4.49446	0.30233	0.0304	1.693	1.293	1.146	-0.009	2	5.00031	29.9844	39.947	0.019	3.297	0.0128	13.072	30.945	3.758	20.700	31.990	15.897	54.887	1.773	0.7010
2024/07/04	15:40:16	2024/07/04	15:40:32	5.9898	6.64097	70.387	78.0391	0.023826	432.392	0.30233	0.0304	1.631	1.551	1.075	0.015	2.00031	4.99969	29.9688	39.961	0.019	3.458	0.0100	13.117	30.947	3.977	20.710	31.990	15.898	54.891	1.774	0.7005
2024/07/04	15:40:17	2024/07/04	15:40:33	5.80748	6.43883	68.251	75.6708	0.0857655	-63.1363	0.238681	0.024	1.535	0.965	0.981	-0.020	2.00031	4.99969	30	39.937	0.015	3.361	0.0131	13.082	30.947	12.566	20.710	31.990	15.899	54.891	1.774	0.7005
2024/07/04	15:40:18	2024/07/04	15:40:34	6.67008	7.39521	78.381	86.9021	-0.0190596	-8.74769	0.30233	0.0304	1.573	1.130	0.540	-0.011	2	4.99937	30	39.952	0.019	3.386	0.0130	13.049	30.945	4.002	21.060	31.990	15.896	54.887	1.776	0.7005
2024/07/04	15:40:19	2024/07/04	15:40:35	6.61684	7.33619	77.7629	86.2168	0.00476474	166.711	0.238681	0.024	1.716	1.541	0.849	0.007	2	4.99969	29.9844	39.952	0.015	3.438	0.0115	13.119	30.944	3.318	20.900	31.990	15.897	54.887	1.777	0.7001
2024/07/04	15:40:20	2024/07/04	15:40:36	6.90605	7.65683	81.1434	89.9648	-0.0619517	-80.326	0.238681	0.024	1.663	0.917	0.460	0.011	2	4.99937	29.9844	39.959	0.015	3.400	0.0139	13.152	30.947	3.587	20.730	31.990	15.899	54.891	1.777	0.6998
2024/07/04	15:40:21	2024/07/04	15:40:37	6.56194	7.27531	77.127	85.5118	0.0238238	57.7013	0.238681	0.024	1.587	1.186	0.886	0.009	1.99969	5.00031	30.0313	39.938	0.015	3.451	0.0136	13.152	30.947	3.953	20.910	31.990	15.897	54.887	1.778	0.7000
2024/07/04	15:40:22	2024/07/04	15:40:38	6.41685	7.11445	75.4144	83.613	-0.0953043	159.655	0.30233	0.0304	1.520	0.849	0.883	0.000	2	5.00031	29.9844	39.952	0.019	3.384	0.0145	13.185	30.951	4.075	21.260	31.990	15.888	54.883	1.777	0.6999
2024/07/04	15:40:23	2024/07/04	15:40:39	6.6564	7.38004	78.1896	86.6899	-0.0333673	91.2068	0.30233	0.0304	1.641	1.524	1.110	0.011	2.00031	4.99937	30.0313	39.971	0.019	3.423	0.0156	13.173	30.951	14.713	21.260	31.990	15.897	54.887	1.775	0.6999
2024/07/04	15:40:24	2024/07/04	15:40:40	6.66498	7.38956	78.3372	86.8535	-0.0381185	-232.328	0.30233	0.0304	1.742	1.754	0.715	0.013	1.99969	5.00031	29.9688	39.962	0.019	3.423	0.0121	13.082	30.951	4.441	20.070	31.990	15.901	54.887	1.775	0.6997
2024/07/04	15:40:25	2024/07/04	15:40:41	6.41754	7.11522	75.4227	83.6222	-0.0381216	-147.453	0.238681	0.024	1.751	1.325	0.689	-0.005	2	5.00031	30.0156	39.966	0.015	3.328	0.0114	13.045	30.956	4.026	20.930	31.990	15.898	54.887	1.778	0.6999
2024/07/04	15:40:26	2024/07/04	15:40:42	6.68038	7.40663	78.517	87.0529	0.0142947	399.788	0.30233	0.0304	1.834	1.322	1.019	-0.006	1.99969	5.00031	30	39.949	0.019	3.418	0.0132	13.059	30.956	3.977	20.600	31.990	15.898	54.891	1.780	0.7003
2024/07/04	15:40:27	2024/07/04	15:40:43	7.0592	7.82663	82.9572	91.9759	0	295.105	0.238681	0.024	1.779	1.726	0.733	-0.014	2	5.00063	30.0156	39.959	0.015	3.428	0.0109	12.993	30.958	3.538	21.290	31.990	15.899	54.887	1.781	0.7008
2024/07/04	15:40:28	2024/07/04	15:40:44	6.61166	7.33044	77.6688	86.1125	0.0238354	226.758	0.30233	0.0304	1.852	1.478	1.171	-0.020	2.00031	5	30	39.949	0.019	3.430	0.0090	12.978	30.958	4.953	21.290	31.990	15.898	54.887	1.781	0.6997
2024/07/04	15:40:29	2024/07/04	15:40:45	6.72582	7.45701	79.0369	87.6294	-0.0190642	23.7093	0.30233	0.0304	1.778	1.529	0.767	-0.026	1.99969	5.00063	29.9375	39.973	0.019	3.350	0.0125	12.994	30.956	4.099	20.780	31.990	15.899	54.891	1.783	0.6997
2024/07/04	15:40:30	2024/07/04	15:40:46	6.636	7.35743	77.9646	86.4404	-0.0667348	404.963	0.30233	0.0304	1.827	1.494	1.047	0.015	2	5.00031	30	39.949	0.019	3.371	0.0147	12.994	30.958	3.636	20.270	31.990	15.899	54.887	1.785	0.6997
2024/07/04	15:40:31	2024/07/04	15:40:47	6.75432	7.48861	79.3453	87.9713	-0.0429033	-16.6678	0.30233	0.0304	1.569	1.266	0.756	0.024	2	5	29.9844	39.957	0.019	3.340	0.0128	13.044	30.959	3.489	21.310	31.990	15.899	54.887	1.786	0.6994
2024/07/04	15:40:32	2024/07/04	15:40:48	6.56218	7.27558	77.0698	85.4484	0.152572	-117.335	0.30233	0.0304	1.523	0.364	1.126	0.005	2.00031	4.99969	29.9844	39.940	0.019	3.437	0.0151	13.018	30.958	10.394	20.290	31.990	15.897	54.887	1.787	0.6994
2024/07/04	15:40:33	2024/07/04	15:40:49	6.40668	7.10318	75.2722	83.4554	0.0714998	170.118	0.30233	0.0304	1.477	0.929	0.656	0.018	2	5.00031	30.0781	39.956	0.019	3.451	0.0143	13.059	30.959	4.124	20.980	31.990	15.897	54.887	1.787	0.6992
2024/07/04	15:40:34	2024/07/04	15:40:50	6.55352	7.26598	76.9871	85.3567	-0.052437	217.148	0.30233	0.0304	1.696	1.519	0.813	-0.004	2.00031	5	29.9844	39.935	0.019	3.386	0.0126	13.077	30.959	3.831	20.980	31.990	15.897	54.887	1.787	0.6992
2024/07/04	15:40:35	2024/07/04	15:40:51	6.14873	6.81718	72.2125	80.063	-0.128719	-300.663	0.30233	0.0304	1.683	1.332	0.981	0.001	2	4.99906	29.9375	39.966	0.019	3.402	0.0150	13.095	30.961	4.099	21.160	31.990	15.895	54.887	1.786	0.6992
2024/07/04	15:40:36	2024/07/04	15:40:52	6.40559	7.10197	75.2369	83.4162	0.119187	36.6802	0.30233	0.0304	1.756	1.635	0.768	-0.013	2.00031	4.99969	30	39.949	0.019	3.365	0.0133	13.077	30.961	3.660	21.520	31.990	15.894	54.887	1.786	0.6992
2024/07/04	15:40:37	2024/07/04	15:40:53	6.53056	7.24052	76.7459	85.0893	-0.0524207	109.601	0.30233	0.0304	1.669	1.547	0.865	0.005	1.99969	5.00031	30.0469	39.964	0.019	3.395	0.0136	13.095	30.961	4.099	20.660	31.990	15.898	54.887	1.786	0.6997
2024/07/04	15:40:38	2024/07/04	15:40:54	5.7819	6.41047	67.9257	75.3101	0.119154	347.352	0.30233	0.0304	1.632	1.215	0.941	-0.020	2	4.99937	29.9688	39.968	0.019	3.463	0.0148	13.064	30.963	3.758	21.010	31.990	15.895	54.891	1.786	0.6998
2024/07/04	15:40:39	2024/07/04	15:40:55	6.01973	6.67416	70.7364	78.4265	0.0762457	211.803	0.30233	0.0304	1.692	1.548	0.905	-0.007	2	4.99969	30	39.944	0.019	3.503	0.0135	13.024	30.963	4.075	21.010	31.990	15.896	54.891	1.786	0.6999
2024/07/04	15:40:40	2024/07/04	15:40:56	6.96775	7.72524	81.8736	90.7744	-0.0524207	135.21	0.30233	0.0304	1.695	0.989	0.585	-0.008	2	4.99969	30	39.952	0.019	3.435	0.0143	13.024	30.963	3.636	21.880	31.990	15.896	54.887	1.788	0.7005
2024/07/04	15:40:41	2024/07/04	15:40:57	6.55167	7.26393	76.9838	85.353	0.0857801	410.66	0.30233	0.0304	1.632	1.154	0.645	-0.008	2	4.99969	30.0313	39.956	0.019	3.436	0.0132	13.064	30.963	3.367	21.200	31.990	15.898	54.887	1.788	0.6997
2024/07/04	15:40:42	2024/07/04	15:40:58	6.63334	7.35448	77.9361	86.4089	-0.0762512	239.552	0.30233	0.0304	1.699	1.406	1.225	0.003	2	4.99937	29.9688	39.959	0.019	3.419	0.0159	13.064	30.965	3.636	20.350	31.990	15.896	54.891	1.788	0.6997
2024/07/04	15:40:43	2024/07/04	15:40:59	5.90531	6.5473	69.3976	76.9422	0.0619483	379.149	0.238681	0.024	1.795	1.859	1.186	0.000	2.00031	5	29.9688	39.961	0.015	3.337	0.0126	13.064	30.965	4.075	20.700	31.990	15.898	54.887	1.788	0.7000
2024/07/04	15:40:44	2024/07/04	15:41:00	6.7264	7.45766	79.0549	87.6493	0.138178	-127.719	0.30233	0.0304	1.681	1.523	1.041	0.005	2	5	29.9844	39.975	0.019	3.358	0.0124	13.118	30.965	4.002	21.570	31.990	15.896	54.887	1.788	0.6994
2024/07/04	15:40:45	2024/07/04	15:41:01	6.54694	7.25868	76.9557	85.3218	-0.0952889	132.148	0.30233	0.0304	1.710	1.539	0.850	-0.004	2	5.00031	30	39.950	0.019	3.442	0.0147	13.095	30.965	10.175	21.570	31.990	15.895	54.891	1.788	0.6997
2024/07/04	15:40:46	2024/07/04	15:41:02	6.01662	6.67071	70.7057	78.3924	-0.10007	-209.339	0.30233	0.0304	1.687	1.291	1.224	-0.014	2.00031	5	29.9688	39.956	0.019	3.340	0.0125	13.118	30.968	4.099	20.710	31.990	15.895	54.891	1.788	0.7005
2024/07/04	15:40:47	2024/07/04	15:41:03	6.69132	7.41876	78.6244	87.1719	0.228748	-148.656	0.30233	0.0304	1.717	1.320	0.814	-0.009	2.00031	4.99969	30.0156	39.957	0.019	3.407	0.0158	13.134	30.966	3.465	20.890	31.990	15.898	54.891	1.787	0.7004
2024/07/04	15:40:48	2024/07/04	15:41:04	6.92011	7.67242	81.3334	90.1755	-0.0285862	440.54	0.30233	0.0304	1.668	1.411	0.690	0.032	1.99969	4.99969	29.9844	39.966	0.019	3.420	0.0172	13.154	30.966	3.855	21.070	31.990	15.896	54.887	1.787	0.7004
2024/07/04	15:40:49	2024/07/04	15:41:05	6.1997	6.8737	72.8676	80.7894	0.209641	514.554	0.30233	0.0304	1.629	0.982	0.952	0.015	2	5	30.0156	39.973	0.019	3.410	0.0146	13.118	30.972	3.587	20.740	31.990	15.899	54.887	1.786	0.7002
2024/07/04	15:40:50	2024/07/04	15:41:06	7.00608	7.76774	82.3349	91.2858	-0.0619435	131.995	0.30233	0.0304	1.666	0.886	1.022	-0.011	2.00031	4.99969	29.9844	39.959	0.019	3.373	0.0149	13.080	30.975	4.246	20.740	31.990	15.897	54.883	1.785	0.7002
2024/07/04	15:40:51	2024/07/04	15:41:07	7.19092	7.97267	84.5171	93.7053	-0.0333523	217.074	0.30233	0.0304	1.563	1.519	0.476	-0.027	2.00031	5	29.9844	39.961	0.019	3.414	0.0164	13.094	30.975	3.587	20.740	31.990	15.898	54.887	1.784	0.7002
2024/07/04	15:40:52	2024/07/04	15:41:08	7.10713	7.87977	83.5557	92.6394	-0.0285833	46.0278	0.30233	0.0304	1.628	1.237	0.823	0.025	2	5.00063	30	39.944	0.019	3.406	0.0149	13.094	30.977	3.611	20.920	31.990	15.899	54.891	1.784	0.7001
2024/07/04	15:40:53	2024/07/04	15:41:09	6.95521	7.71134	81.7453	90.6322	0.0238235	107.103	0.30233	0.0304	1.661	0.792	0.911	-0.011	2	5	30.0313	39.980	0.019	3.413	0.0262	13.094	30.973	4.099	21.100	31.990	15.899	54.891	1.784	0.6997
2024/07/04	15:40:54	2024/07/04	15:41:10	6.8956	7.64525	81.0587	89.8709	0.0428775	80.5754	0.30233	0.0304	1.470	0.732	1.014	0.025	2	5.00031	30.0313	39.952	0.019	3.385	0.0150	13.112	30.979	3.562	20.420	31.990	15.897	54.887	1.784	0.7000
2024/07/04	15:40:55	2024/07/04	15:41:11	6.44485	7.1455	75.7479	83.9827	-0.00476465	329.684	0.30233	0.0304	1.531	0.674	0.934	0.016	2	5	29.9688	39.971	0.019	3.331	0.0146	13.080	30.982	4.026	20.940	31.990	15.897	54.887	1.783	0.7000
2024/07/04	15:40:56	2024/07/04	15:41:12	6.94477	7.69976	81.6135	90.486	0.157253	318.04	0.30233	0.0304	1.772	1.395	1.001	-0.011	2.00031	5	30	39.968	0.019	3.386	0.0133	13.060	30.982	3.514	20.940	31.990	15.897	54.887	1.784	0.7000
2024/07/04	15:40:57	2024/07/04	15:41:13	7.07935	7.84898	83.204	92.2495	-0.0476472	-107.844	0.30233	0.0304	1.666	1.262	1.212	0.018	2	5	30.0156	39.957	0.019	3.414	0.0139	13.049	30.980	4.026	21.120	31.990	15.899	54.887	1.784	0.6993
2024/07/04	15:40:58	2024/07/04	15:41:14	6.71176	7.44143	78.8845	87.4603	-0.0905344	-246.21	0.238681	0.024	1.686	1.047	1.058	-0.016	2	5.00031	29.9844	39.911	0.015	3.363	0.0133	13.123	30.982	15.299	20.270	31.990	15.897	54.887	1.784	0.6989
2024/07/04	15:40:59	2024/07/04	15:41:15	6.6642	7.38869	78.3222	86.8369	-0.0142946	-292.641	0.30233	0.0304	1.502	0.840	1.065	0.013	1.99969	5	29.9688	39.976	0.019	3.352	0.0158	13.145	30.984	4.148	21.310	31.990	15.899	54.887	1.783	0.6984
2024/07/04	15:41:00	2024/07/04	15:41:16	6.60815	7.32655	77.6614	86.1043	0.100071	209.076	0.30233	0.0304	1.711	1.254	0.699	0.029	2	5.00031	30	39.975	0.019	3.382	0.0150	13.080	30.982	3.806	20.630	31.990	15.898	54.887	1.783	0.6983
2024/07/04	15:41:01	2024/07/04	15:41:17	6.22209	6.89851	73.0962	81.0428	0.0285973	49.833	0.30233	0.0304	1.665	1.019	0.938	-0.020	2	4.99937	30.0469	39.945	0.019	3.355	0.0153	13.049	30.986	3.904	20.800	31.990	15.897	54.891	1.783	0.6986
